2.340827276178294449e-06 5.295854480462847019e-15
2.389892566231052495e-06 5.028215527538934135e-15
2.439986297259550047e-06 4.774102533156508928e-15
2.491130026067785964e-06 4.532831919611113255e-15
2.543345761304648260e-06 4.303754656008615190e-15
2.596655972934872394e-06 4.086254512330238773e-15
2.651083601908541548e-06 3.879746401734015509e-15
2.706652070033241224e-06 3.683674806633484892e-15
2.763385290053166867e-06 3.497512284319522165e-15
2.821307675939470909e-06 3.320758048105503108e-15
2.880444153396297871e-06 3.152936620178884988e-15
2.940820170587066651e-06 2.993596552535222837e-15
3.002461709085549440e-06 2.842309212554005394e-15
3.065395295056523666e-06 2.698667629949285475e-15
3.129648010670750519e-06 2.562285401993463054e-15
3.195247505759213607e-06 2.432795654069129541e-15
3.262222009711673251e-06 2.309850052752734709e-15
3.330600343624588548e-06 2.193117868775318705e-15
3.400411932703702440e-06 2.082285087339520701e-15
3.471686818926559579e-06 1.977053563399640049e-15
3.544455673970435632e-06 1.877140219632367082e-15
3.618749812411284082e-06 1.782276284940602442e-15
3.694601205199302392e-06 1.692206571442006147e-15
3.772042493416993404e-06 1.606688787997233922e-15
3.851107002325569028e-06 1.525492888431281199e-15
3.931828755705770305e-06 1.448400452694585702e-15
4.014242490499326145e-06 1.375204099299105362e-15
4.098383671757261184e-06 1.305706927448889930e-15
4.184288507901575761e-06 1.239721987364356742e-15
4.271993966306776970e-06 1.177071777375476817e-15
4.361537789208005296e-06 1.117587766430990024e-15
4.452958509942660131e-06 1.061109940739122052e-15
4.546295469532399562e-06 1.007486373320327966e-15
4.641588833612772641e-06 9.565728153140413525e-16
4.738879609717650886e-06 9.082323079400981500e-16
4.838209664925956952e-06 8.623348140709367916e-16
4.939621743878325620e-06 8.187568684234755696e-16
5.043159487171358525e-06 7.773812454296940092e-16
5.148867450137487247e-06 7.380966438924330921e-16
5.256791122018419569e-06 7.007973875781571292e-16
5.366976945540475778e-06 6.653831409412256453e-16
5.479472336900292930e-06 6.317586392149451346e-16
5.594325706169377607e-06 5.998334321433630843e-16
5.711586478126423005e-06 5.695216406643856886e-16
5.831305113526218997e-06 5.407417258897223648e-16
5.953533130814370033e-06 5.134162697601748952e-16
6.078323128297236501e-06 4.874717667862067911e-16
6.205728806776500758e-06 4.628384263135944463e-16
6.335804992658241028e-06 4.394499847822085443e-16
6.468607661546320942e-06 4.172435274729207792e-16
6.604193962330304870e-06 3.961593192631071177e-16
6.742622241778348883e-06 3.761406439354573204e-16
6.883952069645496021e-06 3.571336516078470581e-16
7.028244264308338155e-06 3.390872138738255365e-16
7.175560918936921209e-06 3.219527862640568866e-16
7.325965428215230423e-06 3.056842776587176192e-16
7.479522515621828658e-06 2.902379262995538631e-16
7.636298261282241959e-06 2.755721820680777600e-16
7.796360130405221000e-06 2.616475947132113542e-16
7.959777002314978321e-06 2.484267077277135523e-16
8.126619200091945026e-06 2.358739575879067172e-16
8.296958520834915102e-06 2.239555780856424495e-16
8.470868266557402259e-06 2.126395094951691831e-16
8.648423275731709315e-06 2.018953123305384957e-16
8.829699955494083082e-06 1.916940854615683029e-16
9.014776314524917239e-06 1.820083883680783101e-16
9.203731996618229962e-06 1.728121673232564498e-16
9.396648314954690500e-06 1.640806853075914074e-16
9.593608287093146548e-06 1.557904554648278132e-16
9.794696670695385670e-06 1.479191779209475393e-16
1.000000000000000082e-05 1.404456797961977932e-16
1.020960662306047607e-05 1.333498582488169831e-16
1.042360673976401146e-05 1.266126263972220745e-16
1.064209244064724650e-05 1.202158619751943227e-16
1.086515774652537261e-05 1.141423585819477152e-16
1.109289864895222712e-05 1.083757793959236540e-16
1.132541315152812671e-05 1.029006132278178439e-16
1.156280131207375302e-05 9.770213279460398834e-17
1.180516528568805612e-05 9.276635510231484501e-17
1.205260936870841401e-05 8.808000383101329613e-17
1.230524004359261647e-05 8.363047362075245354e-17
1.256316602474121465e-05 7.940579616246880512e-17
1.282649830528059917e-05 7.539460800257273129e-17
1.309535020482667643e-05 7.158611997465758866e-17
1.336983741824945150e-05 6.797008817600687787e-17
1.365007806546013744e-05 6.453678641114731880e-17
1.393619274224143468e-05 6.127698002724948245e-17
1.422830457214351858e-05 5.818190107416965254e-17
1.452653925946781202e-05 5.524322471402953770e-17
1.483102514336102853e-05 5.245304683439873486e-17
1.514189325304351951e-05 4.980386278349876547e-17
1.545927736419478539e-05 4.728854712206432371e-17
1.578331405652116359e-05 4.490033484189896378e-17
1.611414277253019959e-05 4.263280143097121507e-17
1.645190587753660725e-05 4.047985225644046730e-17
1.679674872092653225e-05 3.843568318256618422e-17
1.714881969870540916e-05 3.649483704638588075e-17
1.750827031735726955e-05 3.465198570664171079e-17
1.787525525904235524e-05 3.290240942062115093e-17
1.824993244816150412e-05 3.124108170445926040e-17
1.863246311931559903e-05 2.966308357009928175e-17
1.902301188668945850e-05 2.817262446639163058e-17
1.942174681489028298e-05 2.673307196511841937e-17
1.982883949127071257e-05 2.539512708185779319e-17
2.024446509976801623e-05 2.412320735122332911e-17
2.066880249629082024e-05 2.289966057753848804e-17
2.110203428568596656e-05 2.174420174654819633e-17
2.154434690031886725e-05 2.064085200537286500e-17
2.199593068030074845e-05 1.960192569883578959e-17
2.245697995539771554e-05 1.861896919034315754e-17
2.292769312865648647e-05 1.766937431048386534e-17
2.340827276178294449e-05 1.677665898723772609e-17
2.389892566231052579e-05 1.593797723872003958e-17
2.439986297259550131e-05 1.513303916886996767e-17
2.491130026067785879e-05 1.436643799319737586e-17
2.543345761304648090e-05 1.364272999153149480e-17
2.596655972934872479e-05 1.295339818941724244e-17
2.651083601908541632e-05 1.229890747587906664e-17
2.706652070033241139e-05 1.168106302907401539e-17
2.763385290053166867e-05 1.108999215257392469e-17
2.821307675939470740e-05 1.053112827218816110e-17
2.880444153396297702e-05 9.999303983213147780e-18
2.940820170587066820e-05 9.496590784444198832e-18
3.002461709085549186e-05 9.017272846167276160e-18
3.065395295056523920e-05 8.562670810003487493e-18
3.129648010670750265e-05 8.132341059649763060e-18
3.195247505759213607e-05 7.721647971347356528e-18
3.262222009711673420e-05 7.331921172169506566e-18
3.330600343624588548e-05 6.963629021285176065e-18
3.400411932703702948e-05 6.612473193523543072e-18
3.471686818926559409e-05 6.279660846698586794e-18
3.544455673970435463e-05 5.963431091031571426e-18
3.618749812411283743e-05 5.663026519923037296e-18
3.694601205199302477e-05 5.378208689492761933e-18
3.772042493416993489e-05 5.107763507418561960e-18
3.851107002325568519e-05 4.850729807730664940e-18
3.931828755705769966e-05 4.606630976338524765e-18
4.014242490499325976e-05 4.374859300854234089e-18
4.098383671757261184e-05 4.154852589274247163e-18
4.184288507901575761e-05 3.945988438898929450e-18
4.271993966306776293e-05 3.747643688920968974e-18
4.361537789208005635e-05 3.559371106560668452e-18
4.452958509942659792e-05 3.380560202970322350e-18
4.546295469532399562e-05 3.210792027798691342e-18
4.641588833612772302e-05 3.049581151157576157e-18
4.738879609717651056e-05 2.896487510814947795e-18
4.838209664925957121e-05 2.751094863880472386e-18
4.939621743878325959e-05 2.613030580396323528e-18
5.043159487171358695e-05 2.482022820939724787e-18
5.148867450137487077e-05 2.357621957507535606e-18
5.256791122018419400e-05 2.239439573532584766e-18
5.366976945540475778e-05 2.127248154803810509e-18
5.479472336900292591e-05 2.020734842177777343e-18
5.594325706169377268e-05 1.919596076797123487e-18
5.711586478126423513e-05 1.823538717848510023e-18
5.831305113526218489e-05 1.732351493731082345e-18
5.953533130814369864e-05 1.645775123795224459e-18
6.078323128297236501e-05 1.563543648857316097e-18
6.205728806776500081e-05 1.485482710750909228e-18
6.335804992658241198e-05 1.411343215250265387e-18
6.468607661546321112e-05 1.340951157305624584e-18
6.604193962330304700e-05 1.274122292441986412e-18
6.742622241778349222e-05 1.210650292358331446e-18
6.883952069645495682e-05 1.150389724076479179e-18
7.028244264308337646e-05 1.093172551758282985e-18
7.175560918936921718e-05 1.038832290018414003e-18
7.325965428215229914e-05 9.872346519445698519e-19
7.479522515621828658e-05 9.382448891441100094e-19
7.636298261282241959e-05 8.917247618529766582e-19
7.796360130405220322e-05 8.475507512395137677e-19
7.959777002314977982e-05 8.056033844554935215e-19
8.126619200091945365e-05 7.657725023315041570e-19
8.296958520834915780e-05 7.279496509491244144e-19
8.470868266557402936e-05 6.920362122677809177e-19
8.648423275731708976e-05 6.579328616800360585e-19
8.829699955494083421e-05 6.255482980561699015e-19
9.014776314524917239e-05 5.947983305555575612e-19
9.203731996618230639e-05 5.655988898079197780e-19
9.396648314954690162e-05 5.378710138460481339e-19
9.593608287093146887e-05 5.115416905802511746e-19
9.794696670695385331e-05 4.865393930380989573e-19
1.000000000000000048e-04 4.627987655457360473e-19
1.020960662306047607e-04 4.402533475597986209e-19
1.042360673976401179e-04 4.188456889545221190e-19
1.064209244064724582e-04 3.985171784954928616e-19
1.086515774652537295e-04 3.792128743563175193e-19
1.109289864895222780e-04 3.608824201166843918e-19
1.132541315152812603e-04 3.434760685699562247e-19
1.156280131207375404e-04 3.269467967809038491e-19
1.180516528568805612e-04 3.112508182279949320e-19
1.205260936870841367e-04 2.963461263984952330e-19
1.230524004359261579e-04 2.821927541758641429e-19
1.256316602474121533e-04 2.687527125297327567e-19
1.282649830528059917e-04 2.559902738064832307e-19
1.309535020482667609e-04 2.438710568514369159e-19
1.336983741824945252e-04 2.323627176732915911e-19
1.365007806546013845e-04 2.214345020241202974e-19
1.393619274224143468e-04 2.110570569570609968e-19
1.422830457214352027e-04 2.012026763018575468e-19
1.452653925946781202e-04 1.918448478417036513e-19
1.483102514336102819e-04 1.829587380290358558e-19
1.514189325304352018e-04 1.745203801865352493e-19
1.545927736419478403e-04 1.665072696871471061e-19
1.578331405652116427e-04 1.588979271147171760e-19
1.611414277253019891e-04 1.516719041048695420e-19
1.645190587753660725e-04 1.448098835273054988e-19
1.679674872092653225e-04 1.382935311527887556e-19
1.714881969870540781e-04 1.321053059937662962e-19
1.750827031735723363e-04 1.262285645263721218e-19
1.787525525904235457e-04 1.206476497722673503e-19
1.824993244816150548e-04 1.153475581941170165e-19
1.863246311931559835e-04 1.103139709896626524e-19
1.902301188668945714e-04 1.055334823270570243e-19
1.942174681489024571e-04 1.009932112555731069e-19
1.982883949127071325e-04 9.668090754219976014e-20
2.024446509976801894e-04 9.258498602915331984e-20
2.066880249629082160e-04 8.869444992278763315e-20
2.110203428568596521e-04 8.499882699063675943e-20
2.154434690031882321e-04 8.148812975400083227e-20
2.199593068030074913e-04 7.815289542492311401e-20
2.245697995539771826e-04 7.498418022172593704e-20
2.292769312865648647e-04 7.197337456039363953e-20
2.340827276178294449e-04 6.911239030005570402e-20
2.389892566231047904e-04 6.639347303703081363e-20
2.439986297259550199e-04 6.380930232600555014e-20
2.491130026067790758e-04 6.135288610120787732e-20
2.543345761304648361e-04 5.901759734441998046e-20
2.596655972934872546e-04 5.679715064437943238e-20
2.651083601908536076e-04 5.468551794499113972e-20
2.706652070033241072e-04 5.267700470610739346e-20
2.763385290053172491e-04 5.076621650651166044e-20
2.821307675939470740e-04 4.894798403483399880e-20
2.880444153396297634e-04 4.721745094490231623e-20
2.940820170587060450e-04 4.556994539602451461e-20
3.002461709085549389e-04 4.400106376939474151e-20
3.065395295056530154e-04 4.250661517367822444e-20
3.129648010670750265e-04 4.108262022361200065e-20
3.195247505759213607e-04 3.972529247863712905e-20
3.262222009711666644e-04 3.843103601335160701e-20
3.330600343624588820e-04 3.719647061050984545e-20
3.400411932703709724e-04 3.601834697562707573e-20
3.471686818926559680e-04 3.489360705310921018e-20
3.544455673970435734e-04 3.381934337642368161e-20
3.618749812411276696e-04 3.279278767280935310e-20
3.694601205199302477e-04 3.181132808277709472e-20
3.772042493417001349e-04 3.087249525559647308e-20
3.851107002325568655e-04 2.997393871256533363e-20
3.931828755705770373e-04 2.911343768341629056e-20
4.014242490499317709e-04 2.828888903814209688e-20
4.098383671757261184e-04 2.749828911099914985e-20
4.184288507901584705e-04 2.673976053720773577e-20
4.271993966306776428e-04 2.601151301656935277e-20
4.361537789208005771e-04 2.531186068635037646e-20
4.452958509942650848e-04 2.463920598251898248e-20
4.546295469532399291e-04 2.399203431348695259e-20
4.641588833612782196e-04 2.336891498946216799e-20
4.738879609717650920e-04 2.276849750756694596e-20
4.838209664925957392e-04 2.218950638560582244e-20
4.939621743878315659e-04 2.163073186727156406e-20
5.043159487171358559e-04 2.109102563195231771e-20
5.148867450137497919e-04 2.056930691707806869e-20
5.256791122018419265e-04 2.006455420113798681e-20
5.366976945540475642e-04 1.957580107360592794e-20
5.479472336900281749e-04 1.910212733520807696e-20
5.594325706169377133e-04 1.864266368876045931e-20
5.711586478126434762e-04 1.819659173261977703e-20
5.831305113526218760e-04 1.776313137636379696e-20
5.953533130814370406e-04 1.734154298527682427e-20
6.078323128297224032e-04 1.693112931665074347e-20
6.205728806776500623e-04 1.653122359986488262e-20
6.335804992658254208e-04 1.614119122764274521e-20
6.468607661546321112e-04 1.576043670363378035e-20
6.604193962330305243e-04 1.538838958422854219e-20
6.742622241778335399e-04 1.502450612716571822e-20
6.883952069645496224e-04 1.466827048762673831e-20
7.028244264308353096e-04 1.431919001589071442e-20
7.175560918936921447e-04 1.397679955979124572e-20
7.325965428215230456e-04 1.364065491600101414e-20
7.479522515621828387e-04 1.331032959335343899e-20
7.636298261282241416e-04 1.298542138697720148e-20
7.796360130405237399e-04 1.266554751524765826e-20
7.959777002314977982e-04 1.235034583402402950e-20
8.126619200091945907e-04 1.203947373000169619e-20
8.296958520834915238e-04 1.173260585467698748e-20
8.470868266557402123e-04 1.142943832483100421e-20
8.648423275731726865e-04 1.112968813120913928e-20
8.829699955494082608e-04 1.083309178680593189e-20
9.014776314524917782e-04 1.053940726837094636e-20
9.203731996618230368e-04 1.024841573866249470e-20
9.396648314954690433e-04 9.959922172040612938e-21
9.593608287093146345e-04 9.673757386750728400e-21
9.794696670695386687e-04 9.389778856145673890e-21
1.000000000000000021e-03 9.107870534600008819e-21
1.020960662306047472e-03 8.827949104297678159e-21
1.042360673976401152e-03 8.549963173087172448e-21
1.064209244064724582e-03 8.273894072676580372e-21
1.086515774652537349e-03 7.999758532632562067e-21
1.109289864895222780e-03 7.727610711740346465e-21
1.132541315152812630e-03 7.457542264589105877e-21
1.156280131207375458e-03 7.189683093256390239e-21
1.180516528568805639e-03 6.924202709133324706e-21
1.205260936870841421e-03 6.661307546336884796e-21
1.230524004359261634e-03 6.401241682796641517e-21
1.256316602474121533e-03 6.144283670017913834e-21
1.282649830528059809e-03 5.890746309117354784e-21
1.309535020482667771e-03 5.640969523336002627e-21
1.336983741824945143e-03 5.395317134447426336e-21
1.365007806546013683e-03 5.154173795257808407e-21
1.393619274224143414e-03 4.917937000824966214e-21
1.422830457214352027e-03 4.687010177427738659e-21
1.452653925946781202e-03 4.461797755526446853e-21
1.483102514336102819e-03 4.242696394592994753e-21
1.514189325304352018e-03 4.030090014988051300e-21
1.545927736419478457e-03 3.824339911886839172e-21
1.578331405652116590e-03 3.625780588391639513e-21
1.611414277253019837e-03 3.434712906586893937e-21
1.645190587753660779e-03 3.251399373988225039e-21
1.679674872092653225e-03 3.076058774704372399e-21
1.714881969870540998e-03 2.908863099612943889e-21
1.750827031735723363e-03 2.749935988892769365e-21
